movieId,imdbId,tmdbId
113793,0948465,64522
113798,0036706,38462
113800,0034985,40951
113816,1522196,273656
113829,2756032,242090
113831,1227170,46737
113834,3981072,
113836,1630562,119700
113840,2520394,189277
113843,2507550,281468
113845,0373193,135800
113847,0336699,64683
113849,1682186,88573
113851,2093990,247182
113853,2772092,207780
113855,1714046,
113857,0949770,2692
113860,2190568,254775
113862,2980592,241848
113864,0208579,187458
113866,2345613,126172
113868,2174896,250777
113872,0115826,
113889,2123146,94590
113891,0073239,76846
113895,0032157,242683
113898,0283452,98250
113902,0059417,198567
113904,2088903,174314
113906,0071200,40218
113908,2452236,173300
113911,0120454,116569
113924,0070472,147106
113933,0070578,56364
113938,3889036,285597
113943,0056082,117969
113945,0041278,49503
113947,0019067,203024
113949,0072596,201283
113951,0088689,177335
113953,0023758,242131
113955,0021647,
113968,1282015,35568
113970,3595024,329227
113972,0308188,
113974,0086488,76047
113976,1891917,291162
113981,0035681,285946
113983,0029941,242475
113997,0063668,52686
113999,0106290,124295
114001,0080755,47860
114003,3199456,238561
114007,1726592,204922
114009,3410666,288916
114011,1046963,267539
114013,2800038,199933
114015,0034814,212530
114017,0052673,216859
114028,3169706,234200
114033,2106361,216282
114035,1666335,283384
114040,1564368,188839
114042,2343793,192145
114044,3177316,254191
114046,2920808,244517
114048,0036419,80853
114060,1600196,154400
114062,1559036,80318
114064,0049616,98116
114066,2920540,246400
114068,1826730,250650
114070,3983732,288130
114072,1340803,184322
114074,1571249,244772
114078,2231489,287590
114082,0064064,3171
114085,0093855,27740
114087,0057820,117992
114093,1618372,83188
114095,0039244,121975
114119,3004788,180252
114122,0087150,135418
114124,0077986,88285
114126,0430916,27286
114128,0090779,71181
114130,0118247,2965
114138,0057920,32109
114140,0044488,72472
114142,0050233,33814
114146,0034586,29328
114161,1264068,16091
114164,1634286,96600
114166,0068663,72114
114170,2207870,179799
114172,0017374,269710
114174,2278392,196325
114177,0087777,87151
114180,1790864,198663
114182,2011159,136835
114184,2994190,244506
114186,1185598,54336
114188,0021140,166643
114191,1270612,171061
114193,0444875,
114195,0338357,55222
114197,0361959,13434
114199,0002054,193827
114214,1772980,79611
114217,0032315,26376
114232,0805188,34064
114234,0079615,179519
114236,1558865,16986
114238,1969057,79016
114240,0827990,
114242,3062074,248504
114244,2717860,270302
114246,0365907,169917
114248,2960450,223632
114250,2908856,282296
114252,0072278,95966
114254,3478510,261855
114256,2917566,
114261,1906384,261770
114263,3383040,265832
114265,2034031,244264
114267,0065439,60859
114269,0067968,124019
114271,0070193,85633
114273,2915160,215935
114277,2141751,245859
114280,3108430,264767
114282,3593932,285026
114292,0043390,29835
114327,0218966,287831
114329,2725962,276843
114331,1540880,26750
114333,2137702,154653
114335,0121731,32891
114337,2417970,279967
114340,3198484,211879
114342,3630276,265189
114363,1608334,84857
114367,0932661,19996
114369,0096131,237202
114371,0000942,127105
114373,0072196,94069
114376,0002381,42553
114378,1786751,111479
114382,0076993,67493
114392,2398231,264656
114394,0102816,68004
114396,1621046,230779
114398,0032321,127798
114400,0042324,87621
114417,0129794,54561
114420,0067976,38654
114426,3244992,257451
114431,0309506,116352
114433,0294959,69559
114436,3108158,251981
114439,2402157,254904
114453,1432078,18374
114455,0063348,42648
114457,0066927,42493
114459,2238050,157825
114461,0309566,116351
114464,0074621,17200
114486,2125501,282041
114489,1934195,198182
114492,3569356,292483
114494,3042408,284427
114497,2229511,222461
114503,0079204,287877
114510,0276977,60828
114514,1886502,64835
114535,0126005,
114550,2818178,270668
114552,0787474,170687
114554,2576852,149871
114556,0116014,37702
114561,2387589,241261
114563,1745710,174324
114565,2915662,219054
114567,2082155,199415
114569,0047904,27212
114577,0061334,205004
114583,0321750,69328
114585,1090256,116350
114587,0013992,47703
114591,0050762,20372
114593,0052939,102913
114595,0016691,102024
114599,3249158,209440
114601,1371150,239678
114604,0449786,93115
114617,1790825,179822
114620,0459072,53042
114624,0036625,295507
114627,0208502,15916
114629,2460426,140481
114631,0059488,142375
114633,0082591,123742
114635,3521134,267480
114640,1629439,57812
114652,0437123,126141
114659,2102496,157424
114662,2179136,190859
114667,2093995,263855
114670,3099498,246403
114673,0128051,42416
114676,1348318,37630
114678,1626146,254375
114680,2771800,210911
114685,0140603,65485
114687,0254235,58509
114692,3263996,250666
114694,0052141,42581
114696,0049322,43259
114698,0202945,140513
114700,1745787,271397
114702,1847541,215928
114704,2369317,253312
114707,1528071,149509
114713,3322940,250546
114715,2545088,158997
114721,0083701,26730
114723,0036618,44445
114725,0124148,104378
114752,0058983,22758
114754,0062957,28690
114756,0265752,43749
114758,2409818,151368
114760,2955096,244534
114762,2140619,286554
114764,0147310,91878
114766,0074768,56386
114777,0074300,26615
114791,0072844,84062
114793,1715210,234284
114795,0829150,49017
114805,2125467,98069
114807,0028707,38455
114809,0027439,33386
114814,0444505,1285
114818,2494280,227300
114834,0097498,83613
114836,0100637,108933
114838,0087472,63360
114842,0083727,118257
114845,0074701,169250
114847,1971325,262543
114849,1085492,241254
114852,1807944,152745
114854,1961438,100341
114856,1376213,227707
114859,0028708,25148
114861,0027440,28044
114873,0065036,33691
114875,0065591,27371
114877,0042528,109364
114883,0055266,107928
114886,1842356,131887
114888,0097527,38084
114891,1563704,43922
114893,0090522,264330
114895,0309807,
114898,0022149,156360
114900,0043671,75710
114904,1650535,73818
114906,0406046,47525
114909,4047734,
114922,1052027,25450
114925,2326612,244761
114928,2396721,251852
114931,2233983,153532
114933,2901736,188598
114935,2397535,206487
114945,1181840,204436
114947,0067315,8063
114958,2371399,293271
114963,0322250,
114980,2349460,206284
114984,0052131,53187
114995,2319632,254611
115004,3202968,297263
115006,2351371,125607
115008,1235926,53222
115011,0902999,46247
115017,0135187,79818
115021,0118582,81246
115023,0092530,52318
115027,0214483,271007
115038,0088118,
115040,0090610,21394
115042,0093524,26111
115060,0187152,108798
115065,1639826,146381
115068,0163985,108648
115071,3766424,273641
115075,0120254,54113
115078,0033378,169883
115080,0078884,34658
115109,1523317,62967
115111,0379000,48585
115119,0498121,110073
115122,3416742,246741
115130,2192016,276496
115133,3096440,298573
115135,1863192,282376
115137,1570982,37925
115139,0041238,43398
115143,3645982,261038
115145,1397511,23996
115147,1972779,239571
115149,2911666,245891
115151,2556874,208869
115160,0056625,62655
115162,3202890,286654
115164,1783285,91322
115166,1254249,38551
115170,1872194,205587
115172,3729920,157829
115174,2639344,244268
115176,0049869,15377
115178,0050714,35847
115180,1180329,256
115203,1778338,295538
115205,4067256,
115207,0351382,36072
115210,2713180,228150
115212,3647110,298317
115216,2720680,266285
115218,1077394,75007
115220,2095649,215211
115229,1423636,224282
115231,2170593,239563
115233,0276819,250989
115235,2693664,215379
115238,1087858,16049
115240,3283556,252102
115244,1928337,126323
115247,0027441,33387
115249,0032324,38457
115251,0031147,33388
115254,0021733,
115256,0031148,33389
115258,0029984,33392
115263,1811293,147923
115277,0187375,62692
115279,0082610,
115283,0093419,115232
115285,3343136,275318
115287,2190838,156597
115291,1663187,54557
115309,0149215,28302
115333,0032325,38458
115335,0026198,33393
115337,0031149,33394
115339,0033458,38461
115341,0036709,38463
115343,0028709,38454
115348,1717724,81707
115351,0209453,47455
115353,0229957,74276
115355,1139643,259442
115357,0772172,22072
115364,0107289,36323
115373,2916510,204762
115376,0049013,28437
115379,0097456,124124
115381,1698641,218778
115386,0022755,267333
115388,0024969,267336
115403,3676596,284785
115409,0050213,35017
115412,0048334,117869
115414,2467046,218043
115417,0209256,47454
115419,0095590,326038
115421,0072342,76207
115423,1853620,115214
115437,2616810,245844
115439,0339976,118658
115441,2316325,292445
115460,1754228,224946
115463,0497351,74790
115465,3273636,285025
115467,3518988,253292
115469,0190157,161426
115471,2960930,265016
115473,1337034,91237
115475,2077721,127862
115479,0044209,61138
115502,2509850,289727
115504,2510434,258193
115518,0062006,39262
115522,0057970,31275
115524,0100931,142946
115526,0068290,39263
115529,2942250,299203
115531,0078467,2813
115534,1204977,242512
115538,3511812,273997
115540,3288290,250578
115545,0166817,274127
115556,0430164,15021
115558,0116728,46314
115565,1621429,54445
115569,2872718,242582
115571,3164988,252457
115574,1951095,152736
115598,0032263,3937
115600,0069535,129943
115602,0072902,94513
115604,0084046,129945
115607,0112545,41097
115611,0259308,36523
115617,2245084,177572
115620,0016629,27501
115622,3439114,298538
115624,1407972,49706
115629,3253930,236735
115631,3120508,241742
115633,0426911,31446
115653,0052639,115549
115664,2262227,228326
115667,1638002,200727
115669,2992146,217923
115671,0035777,69017
115676,2934696,304850
115678,3104818,225044
115680,2669336,273271
115682,0075432,143516
115685,1795369,203912
115687,0061931,17278
115690,0473719,268735
115699,2165236,149087
115701,0221097,72270
115703,0286151,22599
115705,0094847,81424
115708,0088805,48504
115711,2450264,173491
115715,3670792,
115721,2967988,284306
115724,1324058,41558
115727,0077292,40081
115746,1520380,159304
115748,0296874,48488
115752,0045229,207752
115754,0078335,27805
115756,1846445,102851
115759,0035784,41023
115761,0073172,32069
115766,1119180,12314
115768,0131396,52996
115770,3060492,253254
115772,2621742,208286
115775,3091380,212846
115777,2991296,257874
115781,0045283,84944
115789,0031828,87060
115793,1582383,63140
115795,3260514,268272
115797,0034570,3576
115801,0023881,
115819,3043542,234862
115821,3900116,
115824,2473794,245700
115826,2357003,224414
115828,2459156,251232
115831,3237082,278772
115834,0032326,38456
115836,0027442,33708
115840,0355315,21250
115864,0039478,37193
115867,0367195,83228
115869,0105924,83226
115871,2481496,180305
115873,0046161,92401
115875,1850374,77887
115877,2175842,116440
115879,2033372,82424
115881,0443424,98622
115885,1861439,89888
115895,0346223,103081
115903,1440180,52475
115907,1071880,14575
115909,1575694,58626
115915,0098691,41244
115919,0159603,55069
115921,2268419,151933
115923,2992552,260063
115925,2769896,230731
115927,0910865,14830
115929,2091240,77499
115937,0397501,12450
115939,0444845,61495
115941,0116817,19164
115943,0123950,19165
115945,0167247,17337
115947,0166973,31473
115949,0197230,27653
115955,0468988,42903
115963,1746183,56212
115965,0420982,20994
115967,2268458,199575
115969,1883092,178446
115971,0848538,17108
115973,3390572,280795
115975,2298820,123366
115977,0446610,97414
115987,0281726,188102
115989,0425743,41497
115991,3263614,244563
115994,0476240,99819
115996,3348102,256311
115998,2107814,130747
116000,0076760,42542
116002,2194326,159140
116004,1403214,103686
116006,1797396,56481
116008,1403846,42757
116010,2315558,177865
116012,0055633,86616
116014,0069158,101307
116016,2070803,138754
116024,1837613,297265
116028,1290135,25754
116030,0177625,25752
116032,0150111,25751
116034,1745672,70575
116036,0279730,25753
116044,0103961,55596
116048,0346765,71114
116062,0097074,32079
116064,0118870,119213
116080,0062384,41035
116082,0065494,39239
116084,0071646,26298
116086,0091504,61415
116088,0094002,65612
116090,0005812,53412
116092,0005044,53406
116094,0004282,53387
116096,0113642,244838
116098,0114097,244836
116100,0778652,154188
116102,0896955,253959
116104,0069300,199336
116106,0109580,293028
116108,0438974,256679
116118,0035744,51649
116126,2224119,172008
116128,2381931,201847
116136,3012698,289314
116138,2802154,265180
116141,2526152,147533
116155,2395417,216156
116157,0062331,140979
116159,0116866,57563
116161,1100089,87492
116163,0074715,80680
116165,0061208,68715
116167,0021040,122047
116169,1460743,44092
116171,1227189,31418
116173,0029894,63069
116175,0028829,53853
116177,0025731,196802
116179,0027076,112501
116181,0028138,31879
116183,0029058,106635
116185,0025880,81113
116187,0034407,97193
116189,0029395,43863
116191,2004432,199534
116195,0029165,82239
116197,0028767,90523
116201,0031104,41234
116203,0026606,87925
116205,1345772,57749
116207,2249221,185567
116209,0028191,140276
116211,0023469,27341
116213,1762399,77951
116215,1679332,52010
116217,1217213,75258
116219,1216516,25475
116221,0114759,50114
116227,0100757,41842
116231,0055864,59101
116233,0044513,85518
116235,0045644,292498
116253,0270291,17699
116261,1238834,36597
116267,1831617,57573
116271,2229095,134688
116275,0867149,15501
116283,0061136,232866
116285,0072829,89602
116289,0086199,74295
116291,0080373,101330
116293,0096056,109809
116305,0254676,152943
116307,1198156,290542
116311,0042352,52364
116313,0092802,57738
116321,0035770,72103
116323,0040257,20362
116341,1251752,64372
116343,1151813,31775
116351,0038449,38470
116387,0082280,125257
116397,1772264,207933
116399,1362118,49585
116401,1260596,36407
116403,2069100,136743
116405,0160345,238203
116407,0063170,107413
116409,1527052,205819
116411,2991224,238628
116413,2870808,260001
116415,3546114,286817
116417,0063171,57875
116419,2968804,256092
116421,0122564,198225
116423,2836524,248870
116425,0311060,183108
116427,0035617,61525
116429,0022619,156317
116431,0059520,145762
116433,0416470,127375
116435,0940813,299313
116439,0014760,148326
116441,2948472,222772
116447,0062863,25553
116449,0111770,107682
116453,2463512,209271
116457,0027726,195068
116463,1411276,33570
116465,0409379,172226
116467,0042608,91343
116471,0017029,188066
116473,0022026,156356
116477,3203462,230743
116481,2155337,290862
116483,2801746,199851
116485,2107835,112735
116487,1810861,96239
116489,2318625,128154
116491,2222394,180147
116493,2093270,227094
116495,3100636,244801
116497,2332865,141152
116499,1239462,25353
116501,2382090,193223
116503,2282016,272692
116507,1127702,50400
116511,0029817,258070
116517,0020210,264309
116519,0062089,2516
116521,0087864,251260
116525,0028420,87799
116529,1966566,203793
116539,2310109,249266
116543,0021394,130813
116547,0048640,44888
116555,0050317,194393
116557,0016258,99258
116562,0063662,280134
116568,0033289,56154
116570,0036554,108852
116580,0479008,73103
116584,0038452,38471
116590,1079980,30302
116600,0059112,45256
116602,0106763,57789
116608,1385543,257093
116647,0027834,263915
116660,2617828,167581
116664,3268030,258358
116668,2832470,241842
116672,0251656,32182
116680,0057608,47553
116682,0087129,90652
116698,0033519,38460
116700,1436372,56929
116702,0202152,40644
116704,0070947,103236
116710,0043153,34623
116716,0059930,130474
116718,0030947,37133
116720,1399952,18122
116722,3010660,240510
116724,2036416,84111
116726,1856014,82450
116728,1890445,103972
116730,1975146,207263
116732,0025946,37128
116738,1273207,77067
116740,0390190,117007
116742,1037850,20342
116746,2106383,273922
116750,0038458,34650
116754,0059094,42734
116758,1261046,22515
116766,0089065,202744
116770,1858481,104329
116772,0093143,73091
116779,3701804,291155
116781,1247690,164251
116787,0076047,197489
116791,0071270,59159
116793,0063781,84352
116797,2084970,205596
116799,1791528,171274
116801,3825638,287495
116803,0485863,14808
116807,3013602,262551
116813,0060188,30972
116817,1798243,244403
116819,0915463,58760
116821,1937226,81347
116823,1951265,131631
116831,1258137,28019
116833,0083931,41077
116835,0091889,36132
116837,0131636,28967
116839,3062880,270403
116841,2752688,222649
116845,3784160,294959
116847,3575800,273334
116849,2751310,295315
116851,0303668,58433
116853,2180994,288281
116855,1702014,237791
116857,1976989,140222
116859,2770480,188538
116861,2261749,186161
116863,0021273,56178
116879,0022660,20675
116881,0022735,43075
116885,0023181,114302
116887,1528100,147441
116893,1921149,206563
116895,0756359,39298
116897,3011894,265195
116899,1179773,17234
116901,4127138,298077
116903,2391009,157305
116905,2981768,212167
116907,2381335,250657
116909,0064747,55152
116911,1077274,58700
116913,0195232,78399
116915,0221803,143451
116917,0129602,183111
116921,0135608,183113
116923,0188773,183119
116927,0035259,52853
116933,0032467,72638
116935,2944454,232100
116937,0050737,49431
116939,0100912,9742
116941,0099878,17009
116943,2241605,167963
116945,1495823,57106
116947,1545328,165477
116949,0090167,143453
116951,3210258,244001
116953,1525580,203179
116955,0162046,183127
116957,2402091,202573
116959,0191310,162406
116961,0191227,162437
116963,0102940,21811
116965,1253594,162442
116967,1798638,162435
116969,1787092,86532
116971,0082084,55538
116973,0100631,22585
116975,0403778,203766
116977,2096672,100042
116979,2296935,233423
116981,1054112,30449
116983,0048139,128606
116985,2064968,206821
116987,0039441,55308
116989,3904186,289575
117003,2210633,103528
117017,0323808,79544
117061,1720263,79475
117065,2387408,258086
117103,0069961,184061
117107,3128900,261037
117109,3534838,301566
117111,0022251,82400
117113,0032819,38459
117115,2012665,80920
117119,0954981,14524
117123,2235108,114750
117125,1114723,13617
117127,1206285,17893
117129,0075666,40074
117133,1055300,17808
117136,1196956,209361
117138,1273675,15199
117142,1186803,14539
117146,1885299,214096
117152,0477585,43768
117156,2492664,157380
117164,2078686,211411
117166,2343621,248211
117168,1690140,139930
117170,2319797,166627
117172,2375278,268174
117176,2980516,266856
117178,3139538,272602
117180,1992147,182349
117182,1757733,149940
117186,0032281,56152
117188,0032651,66707
117192,2986512,282848
117194,2978462,227735
117198,0032186,69060
117300,1221207,100416
117308,2247476,232679
117310,2203308,192558
117312,2926810,193726
117314,2195566,228813
117320,0876233,17175
117322,0889595,40925
117324,1092019,7267
117326,1110209,15149
117328,2207090,204768
117330,2354215,201759
117332,2330546,202215
117334,3184934,283726
117336,2978426,289153
117340,3985434,295087
117344,2363213,140818
117350,0491046,45127
117352,1235075,17780
117354,0922547,19222
117358,1155705,36683
117362,1330607,18232
117364,3455224,263614
117366,1078931,23515
117368,0484439,10258
117370,0070672,32080
117372,3704538,267806
117374,2451742,159153
117376,0146271,72933
117415,3458776,250833
117418,2113644,136459
117420,1451423,48186
117424,0069024,29596
117426,0035800,98404
117428,0883391,191037
117430,0342965,17963
117432,3115712,253256
117434,2793490,254194
117438,3398268,242828
117440,0862748,241868
117442,1717715,119892
117444,1865505,110416
117446,2859246,304023
117448,2865558,252391
117450,1814701,142507
117452,2256741,155890
117454,0986361,137769
117456,3125324,241771
117458,0087730,54658
117460,0084781,90816
117462,0081677,40383
117464,2215395,159121
117466,1390411,205775
117468,0063395,55317
117470,1793931,66129
117472,1558741,45368
117474,2557256,105001
117476,2494834,228445
117478,1716759,80957
117480,0092723,33838
117482,0013386,114324
117484,0006668,141868
117486,0097104,101135
117488,2191082,214081
117490,0109078,24047
117492,0112319,77348
117494,0115505,81244
117496,0115504,50291
117498,2827320,230846
117504,0087096,87235
117506,0072860,22460
117509,1739298,221240
117511,3762944,303623
117513,0064269,148430
117515,2119396,80787
117517,3093546,251736
117523,2062580,79151
117525,1362518,100292
117527,0928154,52444
117531,3106868,215032
117533,4044364,293310
117535,1967481,117678
117537,1921068,129966
117539,2602664,198130
117541,1168639,46473
117543,1194616,21861
117545,3759416,170522
117547,1827358,78646
117549,3387648,297608
117551,0384212,73452
117553,1608368,158967
117555,2593392,250643
117561,1639397,294600
117570,0251382,42332
117572,2402619,294538
117574,1586753,63484
117576,1508328,45167
117578,1187047,9510
117582,2261434,184992
117584,2343380,254435
117586,1672091,43212
117588,1282016,16877
117590,2170439,227159
117592,0196866,83451
117594,1865346,139715
117596,0042395,34651
117598,0056993,29060
117604,0256639,44131
117606,0037645,136525
117610,0050323,68340
117618,0016804,89059
117624,0052749,143092
117626,0050327,109441
117628,1626139,84742
117630,0104135,88107
117634,0041313,164073
117638,1024724,27996
117640,0034680,183190
117642,1159984,35801
117646,0214641,10473
117650,0466766,46302
117666,0045718,43343
117672,0134633,72892
117682,0787462,19554
117686,0122474,45120
117690,0040321,33111
117692,0302531,133831
117696,0076168,22124
117698,0089741,161422
117702,0051732,121250
117704,0054021,116385
117706,1806954,81182
117708,0032788,121992
117710,0279250,6110
117712,0042769,96433
117714,2395199,238589
117716,0036794,171594
117722,0317522,155130
117726,3397430,238185
117728,0089629,31462
117732,1826876,167935
117736,0022802,78327
117738,0023973,81110
117746,0051605,27446
117748,0050483,134355
117750,0031842,111750
117752,0023584,81038
117838,2358592,219343
117840,0202310,38636
117843,1684911,254582
117845,0189133,163068
117847,0174719,49467
117849,0115650,25518
117851,1911658,270946
117853,3354900,238222
117855,1429448,75364
117857,3213142,267355
117859,1730760,299618
117861,2883434,253331
117863,2412568,268386
117865,0175001,296136
117867,2614684,252178
117869,2809082,259610
117871,3007512,256917
117873,1306972,39849
117875,2659190,173912
117877,1355638,75491
117879,2404171,278086
117881,3316960,284293
117883,0399222,40192
117885,3801438,300441
117887,1109624,116149
117889,2499818,204965
117891,1623660,135714
117893,2300975,203834
117897,2017634,159100
117899,1031658,302496
117901,1942971,147778
117903,0021799,99922
117905,0010247,28526
117907,0273850,89280
117909,0285265,193411
117911,0117419,93114
117918,0064797,150338
117920,3091282,212843
117922,2100546,79218
117924,0130514,105770
117926,2678448,169860
117928,3622120,306650
117930,1258123,35856
117932,3625352,265449
117956,0039479,137357
117962,0040335,100257
117964,0040761,43450
117977,0043772,80031
117979,0042257,181876
117981,0042851,27917
117989,0045197,27884
117997,0046387,64851
118006,0048001,68339
118008,0047813,252721
118017,0050649,191186
118023,0052033,27261
118025,0052780,185546
118054,0062534,82966
118082,1567437,244458
118085,0058022,20886
118087,0155028,185057
118089,0066400,67869
118091,0086149,139169
118095,2992220,230836
118097,2089750,139380
118099,1517238,41272
118101,2345525,84154
118103,2551396,276922
118105,3596200,303742
118107,3243196,257296
118109,1705134,136476
118111,2375597,257442
118113,0061052,96846
118115,3072182,240820
118117,3068192,289416
118133,2215113,99879
118166,0091364,70966
118173,0472219,20077
118177,0068248,171308
118183,0070012,86236
118189,0085601,11616
118193,0053889,266108
118195,1834303,163870
118198,2304915,250798
118200,3311900,277846
118202,3302820,282297
118204,2845780,123581
118206,1778931,253295
118214,2977672,262088
118220,0074881,189133
118230,0073336,198171
118236,1836099,74092
118242,0069384,307114
118244,4075578,306963
118246,2452254,246860
118248,1274586,297596
118250,0098415,100110
118252,2527186,210908
118254,1468829,47259
118256,2781516,262840
118258,1319716,42057
118260,2781832,207774
118262,2375454,193040
118264,2020110,82469
118266,1528769,52009
118268,1659612,169310
118270,1865393,123107
118272,2072220,181009
118274,0091428,68590
118276,0100586,58200
118278,1235853,57387
118286,0208926,151730
118288,2722780,171357
118290,0117238,17135
118292,0130515,44503
118294,0493260,308792
118296,0315488,63194
118298,1024842,46760
118300,2308733,134375
118302,0083465,37176
118324,1650555,100270
118326,2543702,270005
118330,2078552,136278
118332,1781812,86305
118334,0102585,17792
118336,1290099,74035
118338,2328813,110402
118340,0343827,255940
118342,0415167,14228
118344,0098375,39195
118346,0108350,78247
118348,0276580,188832
118350,2724236,305276
118352,0174772,190000
118354,1216491,245916
118380,2188717,183412
118388,2330933,241448
118392,3069212,276690
118426,0491811,96011
118446,0050820,150108
118448,0025227,48443
118458,0455115,39928
118460,0058541,116762
118462,1570101,55322
118464,1204341,65275
118466,3204392,252511
118468,0803038,158483
118482,0085438,124207
118484,0075115,89652
118486,0107958,42438
118492,0081471,99361
118494,0072008,96477
118496,1814614,74018
118500,0148615,104866
118510,0194268,74417
118512,0972785,15261
118514,1232784,241953
118520,0067565,58702
118522,0079735,128555
118524,0067487,42499
118528,0078336,106970
118530,0200215,42441
118532,0115899,38366
118544,0076176,118802
118546,0072966,145677
118558,0188082,105906
118566,0185640,78566
118568,0072123,101231
118570,3699508,285423
118572,2130270,253272
118574,0106543,215016
118576,0093964,69040
118584,0074083,84425
118606,0032408,104398
118608,0034841,247437
118610,0037566,145337
118684,3486392,289728
118686,1839642,214086
118688,0040331,43441
118690,0044579,212950
118692,0165998,58414
118694,0065693,74071
118696,2310332,122917
118700,1020072,273895
118702,1809398,227306
118704,0070242,29133
118706,2261331,246080
118708,0039031,225499
118710,2567038,305127
118718,0094317,60041
118722,0105175,112054
118734,0072448,18450
118742,0067084,29482
118752,0060903,63260
118754,0059601,56431
118756,0057068,283281
118758,0061870,103678
118760,2652092,250538
118762,0403935,308165
118764,3591608,266782
118766,2526846,298445
118768,1816681,240982
118770,0052393,241574
118774,0021551,118134
118776,2392385,304336
118778,0065441,146121
118784,1782451,22285
118786,0082193,83007
118788,0412796,32624
118790,1981637,76750
118806,2735760,228634
118812,0841128,74681
118814,2139555,277547
118816,0924468,30545
118826,0328945,9940
118832,0458425,23523
118842,0094670,47057
118846,0839739,47491
118854,2357472,144114
118856,2122518,106685
118858,0021969,136106
118860,0091975,60629
118862,2017486,137347
118864,0050688,219043
118866,3659786,295144
118868,0038965,20000
118872,2298394,295698
118874,3797142,292191
118876,1487931,172391
118878,1339238,248785
118880,2326554,252171
118882,1286159,30174
118884,2833074,280218
118886,2833408,182528
118888,0424934,20147
118890,0148668,34505
118892,0251070,26366
118894,1599351,32916
118896,3612616,265177
118898,2937898,241239
118900,2305051,228970
118902,0271884,59940
118904,0426138,68750
118908,0095388,24486
118916,0115392,2699
118920,2421956,253290
118922,2507280,174678
118924,2784678,284296
118930,3823690,308571
118932,0893381,311021
118934,0039376,246213
118936,0047887,127817
118938,0033865,210126
118940,0057912,246648
118942,0032271,132038
118944,0050534,148176
118946,1816597,94818
118948,0051923,162755
118950,0045028,223243
118952,0044958,51406
118954,0055227,214948
118956,0056185,218658
118958,0059471,211017
118960,0041169,128679
118962,0067813,215061
118964,2317090,255496
118968,3003800,266044
118970,2275946,190469
118972,1572306,294308
118974,0058512,292063
118983,0118167,61086
118985,1126590,87093
118997,2180411,224141
119027,0075260,61925
119029,0076753,52914
119031,0076026,255906
119035,0076754,50758
119037,0078312,52913
119039,0079943,52238
119041,0077130,165159
119043,0078802,62715
119045,0081689,127760
119049,0080606,62725
119051,0082256,46001
119053,0161389,58083
119055,0083812,52113
119057,0083715,11613
119059,0087133,53342
119061,0090601,9807
119063,0200030,82083
119065,0196931,17681
119068,3179568,243684
119080,1012757,35069
119082,0203302,257561
119084,0203725,257563
119086,0163632,308528
119126,2409300,171846
119129,1918657,125150
119131,1918662,106196
119133,0325965,136611
119135,0299040,24179
119137,0416906,307683
119139,3696720,312497
119141,2788710,228967
119145,2802144,207703
119147,2622122,242555
119149,1664662,85336
119153,2290153,191489
119155,2692250,181533
119157,0077977,293380
119159,2196055,174309
119161,0167046,59169
119163,0130709,125154
119165,1343394,122348
119167,1343740,51239
119171,0865482,34515
119174,0721244,307229
119176,0163654,307228
119178,0066394,306610
119180,2184287,180951
119182,1411249,46127
119184,0238059,19444
119186,1109583,42309
119188,0149867,280927
119190,2107861,267863
119192,0151045,268007
119194,0059020,263640
119196,0030722,67753
119198,2784004,313037
119200,0299215,132936
119202,2784002,313045
119204,0559625,313050
119206,0559649,313053
119208,0027357,81116
119210,0243976,274985
119212,3002578,212503
119214,1667079,142119
119216,2437548,261820
119218,2280378,120605
119220,3506224,307113
119222,2314824,259018
119224,2609758,175555
119226,3019796,277368
119303,0066543,145162
119305,0100281,13759
119308,0058475,129062
119310,2359381,241432
119312,0182996,44936
119314,1065106,18755
119316,0030631,53527
119332,0222664,182099
119424,2320073,141058
119426,1654829,110323
119428,1594503,51090
119430,1018830,14669
119432,2353767,212606
119438,0067359,215538
119440,0349747,65821
119454,1787759,51017
119456,0154263,26540
119563,1846442,81393
119565,3877200,301231
119567,1567215,62836
119569,4045488,302118
119571,1091207,33582
119575,1388371,158828
119583,0052676,32113
119585,0053699,21240
119589,0122571,94674
119595,0097176,280495
119601,0045682,123868
119603,0092922,88253
119605,0044586,197647
119615,0069713,11612
119621,0840358,82676
119625,0023993,52228
119627,1409798,225898
119629,1322306,63727
119645,1043756,92286
119649,3441700,250114
119653,0968294,47365
119655,1121096,68737
119661,0060549,91261
119663,0311210,19338
119667,0439771,37529
119670,3720794,266080
119672,2403961,214761
119677,3663040,278334
119679,1675759,176079
119681,1720172,73661
119683,1852040,136741
119685,1680051,78093
119687,0116897,33990
119689,2378191,159211
119691,1753422,57008
119693,1470022,101791
119695,0079128,99194
119697,1663660,82492
119699,0066924,16825
119701,3320502,240906
119703,0480008,16412
119705,1886644,115084
119714,3788052,298533
119752,0071139,41897
119754,2937752,280509
119758,0039344,79376
119760,0098552,43281
119762,2076844,84193
119766,0016832,99946
119770,1872101,201018
119782,0129924,18948
119796,2520096,211085
119800,2226285,144595
119802,0279231,25797
119804,0479152,28535
119812,0070393,58080
119818,0071331,105860
119820,0075083,75754
119822,0073406,80067
119830,0077945,39973
119832,0081467,27905
119836,0079156,67219
119850,0085134,82341
119858,0094843,84729
119874,1073654,48805
119878,0088148,272165
119901,0114417,75136
119904,0114416,75137
119907,0114418,75138
119909,0108107,69787
